#miRNA	read_count	precursor	total	cc1	cc2	cc3	mm1	mm2	mm3	cc1(norm)	cc2(norm)	cc3(norm)	mm1(norm)	mm2(norm)	mm3(norm)
hsa-miR-1268b	4020.00	hsa-mir-1268b	4020.00	523.00	213.00	1152.00	1003.00	540.00	589.00	200.94	37.56	190.45	167.59	125.49	113.97
hsa-miR-1268a	4003.00	hsa-mir-1268b	4003.00	523.00	213.00	1152.00	986.00	540.00	589.00	200.94	37.56	190.45	164.75	125.49	113.97
hsa-miR-1269a	21.00	hsa-mir-1269a	21.00	0	19.00	0	0	2.00	0	0	3.35	0	0	0.46	0
hsa-miR-1269b	0.00	hsa-mir-1269b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-127-3p	4797.00	hsa-mir-127	4797.00	167.00	1155.00	368.00	807.00	1254.00	1046.00	64.16	203.66	60.84	134.84	291.42	202.40
hsa-miR-127-5p	521.00	hsa-mir-127	521.00	6.00	104.00	3.00	92.00	142.00	174.00	2.31	18.34	0.50	15.37	33.00	33.67
hsa-miR-1270	501.00	hsa-mir-1270	501.00	77.00	182.00	72.00	26.00	77.00	67.00	29.58	32.09	11.90	4.34	17.89	12.96
hsa-miR-1271-3p	0.00	hsa-mir-1271	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1271-5p	2370.00	hsa-mir-1271	2370.00	330.00	224.00	714.00	395.00	231.00	476.00	126.79	39.50	118.04	66.00	53.68	92.11
hsa-miR-1272	0.00	hsa-mir-1272	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273c	18.00	hsa-mir-1273c	18.00	0	15.00	0	0	0	3.00	0	2.64	0	0	0	0.58
hsa-miR-1273h-5p	0.00	hsa-mir-1273h	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273h-3p	2.00	hsa-mir-1273h	2.00	2.00	0	0	0	0	0	0.77	0	0	0	0	0
hsa-miR-1275	51.00	hsa-mir-1275	51.00	21.00	15.00	2.00	11.00	0	2.00	8.07	2.64	0.33	1.84	0	0.39
hsa-miR-1276	3.00	hsa-mir-1276	3.00	0	0	0	3.00	0	0	0	0	0	0.50	0	0
hsa-miR-1277-5p	24.00	hsa-mir-1277	24.00	0	3.00	0	14.00	0	7.00	0	0.53	0	2.34	0	1.35
hsa-miR-1277-3p	7.00	hsa-mir-1277	7.00	0	0	0	7.00	0	0	0	0	0	1.17	0	0
hsa-miR-1278	45.00	hsa-mir-1278	45.00	37.00	8.00	0	0	0	0	14.22	1.41	0	0	0	0
hsa-miR-1279	0.00	hsa-mir-1279	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-1-5p	158.00	hsa-mir-128-1	158.00	15.00	27.00	29.00	17.00	48.00	22.00	5.76	4.76	4.79	2.84	11.15	4.26
hsa-miR-128-3p	43611.00	hsa-mir-128-1	43611.00	4238.00	12036.00	9223.00	6290.00	5894.00	5930.00	1628.28	2122.25	1524.75	1051.01	1369.73	1147.45
hsa-miR-128-3p	33437.00	hsa-mir-128-2	33437.00	3312.00	9166.00	7006.00	5082.00	4442.00	4429.00	1272.50	1616.19	1158.23	849.16	1032.30	857.01
hsa-miR-128-2-5p	16.00	hsa-mir-128-2	16.00	0	16.00	0	0	0	0	0	2.82	0	0	0	0
hsa-miR-1281	0.00	hsa-mir-1281	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1282	0.00	hsa-mir-1282	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1283	0.00	hsa-mir-1283-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1283	0.00	hsa-mir-1283-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1284	8.00	hsa-mir-1284	8.00	0	0	0	8.00	0	0	0	0	0	1.34	0	0
hsa-miR-1285-3p	99.00	hsa-mir-1285-1	99.00	17.00	51.00	9.00	5.00	12.00	5.00	6.53	8.99	1.49	0.84	2.79	0.97
hsa-miR-1285-5p	54.00	hsa-mir-1285-1	54.00	0	9.00	19.00	24.00	0	2.00	0	1.59	3.14	4.01	0	0.39
hsa-miR-1285-3p	78.00	hsa-mir-1285-2	78.00	17.00	51.00	0	5.00	0	5.00	6.53	8.99	0	0.84	0	0.97
hsa-miR-1286	0.00	hsa-mir-1286	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1287-5p	180.00	hsa-mir-1287	180.00	9.00	60.00	42.00	26.00	27.00	16.00	3.46	10.58	6.94	4.34	6.27	3.10
hsa-miR-1287-3p	0.00	hsa-mir-1287	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1288-5p	0.00	hsa-mir-1288	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1288-3p	0.00	hsa-mir-1288	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1289	14.00	hsa-mir-1289-1	14.00	0	0	14.00	0	0	0	0	0	2.31	0	0	0
hsa-miR-1289	14.00	hsa-mir-1289-2	14.00	0	0	14.00	0	0	0	0	0	2.31	0	0	0
hsa-miR-129-1-3p	28.00	hsa-mir-129-1	28.00	24.00	4.00	0	0	0	0	9.22	0.71	0	0	0	0
hsa-miR-129-5p	905.00	hsa-mir-129-1	905.00	154.00	369.00	278.00	13.00	65.00	26.00	59.17	65.06	45.96	2.17	15.11	5.03
hsa-miR-129-5p	896.00	hsa-mir-129-2	896.00	154.00	369.00	269.00	13.00	65.00	26.00	59.17	65.06	44.47	2.17	15.11	5.03
hsa-miR-129-2-3p	252.00	hsa-mir-129-2	252.00	47.00	102.00	81.00	0	20.00	2.00	18.06	17.99	13.39	0	4.65	0.39
hsa-miR-1290	5328.00	hsa-mir-1290	5328.00	669.00	1115.00	1511.00	312.00	519.00	1202.00	257.04	196.60	249.80	52.13	120.61	232.59
hsa-miR-1291	139.00	hsa-mir-1291	139.00	98.00	0	27.00	4.00	10.00	0	37.65	0	4.46	0.67	2.32	0
hsa-miR-1292-3p	0.00	hsa-mir-1292	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1292-5p	342.00	hsa-mir-1292	342.00	36.00	12.00	69.00	78.00	97.00	50.00	13.83	2.12	11.41	13.03	22.54	9.67
hsa-miR-1293	47.00	hsa-mir-1293	47.00	0	45.00	0	0	0	2.00	0	7.93	0	0	0	0.39
hsa-miR-1294	33.00	hsa-mir-1294	33.00	14.00	0	0	4.00	0	15.00	5.38	0	0	0.67	0	2.90
hsa-miR-1295a	95.00	hsa-mir-1295a	95.00	32.00	42.00	8.00	0	0	13.00	12.29	7.41	1.32	0	0	2.52
hsa-miR-1295b-5p	0.00	hsa-mir-1295b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1295b-3p	0.00	hsa-mir-1295b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1296-5p	1079.00	hsa-mir-1296	1079.00	148.00	319.00	217.00	124.00	138.00	133.00	56.86	56.25	35.87	20.72	32.07	25.74
hsa-miR-1296-3p	2.00	hsa-mir-1296	2.00	0	0	0	0	0	2.00	0	0	0	0	0	0.39
hsa-miR-1297	0.00	hsa-mir-1297	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1298-5p	0.00	hsa-mir-1298	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1298-3p	0.00	hsa-mir-1298	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1299	1588.00	hsa-mir-1299	1588.00	348.00	321.00	0	691.00	227.00	1.00	133.70	56.60	0	115.46	52.75	0.19
hsa-miR-1301-5p	0.00	hsa-mir-1301	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1301-3p	8177.00	hsa-mir-1301	8177.00	1027.00	2068.00	1466.00	1149.00	1457.00	1010.00	394.58	364.64	242.36	191.99	338.60	195.43
hsa-miR-1302	0.00	hsa-mir-1302-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-10	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-11	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-4	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-5	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-6	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-7	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-8	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1302	0.00	hsa-mir-1302-9	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1303	1148.00	hsa-mir-1303	1148.00	53.00	198.00	211.00	305.00	189.00	192.00	20.36	34.91	34.88	50.96	43.92	37.15
hsa-miR-1304-3p	336.00	hsa-mir-1304	336.00	70.00	67.00	63.00	38.00	66.00	32.00	26.89	11.81	10.42	6.35	15.34	6.19
hsa-miR-1304-5p	66.00	hsa-mir-1304	66.00	27.00	18.00	0	0	1.00	20.00	10.37	3.17	0	0	0.23	3.87
hsa-miR-1305	31.00	hsa-mir-1305	31.00	8.00	21.00	0	1.00	0	1.00	3.07	3.70	0	0.17	0	0.19
hsa-miR-1306-5p	313.00	hsa-mir-1306	313.00	82.00	57.00	20.00	63.00	73.00	18.00	31.51	10.05	3.31	10.53	16.96	3.48
hsa-miR-1306-3p	287.00	hsa-mir-1306	287.00	19.00	75.00	68.00	19.00	88.00	18.00	7.30	13.22	11.24	3.17	20.45	3.48
hsa-miR-1307-5p	149.00	hsa-mir-1307	149.00	32.00	17.00	38.00	4.00	18.00	40.00	12.29	3.00	6.28	0.67	4.18	7.74
hsa-miR-1307-3p	7753.00	hsa-mir-1307	7753.00	783.00	1745.00	1750.00	1566.00	1066.00	843.00	300.84	307.69	289.31	261.67	247.73	163.12
hsa-miR-130a-5p	48.00	hsa-mir-130a	48.00	0	0	1.00	15.00	32.00	0	0	0	0.17	2.51	7.44	0
hsa-miR-130a-3p	1064.00	hsa-mir-130a	1064.00	35.00	105.00	222.00	290.00	212.00	200.00	13.45	18.51	36.70	48.46	49.27	38.70
hsa-miR-130b-5p	4837.00	hsa-mir-130b	4837.00	399.00	1422.00	1486.00	673.00	348.00	509.00	153.30	250.73	245.67	112.45	80.87	98.49
hsa-miR-130b-3p	2678.00	hsa-mir-130b	2678.00	174.00	668.00	691.00	254.00	311.00	580.00	66.85	117.79	114.24	42.44	72.27	112.23
hsa-miR-132-3p	69531.00	hsa-mir-132	69531.00	7993.00	5685.00	6249.00	12348.00	6725.00	30531.00	3070.99	1002.41	1033.09	2063.26	1562.85	5907.74
hsa-miR-132-5p	3687.00	hsa-mir-132	3687.00	410.00	455.00	287.00	979.00	613.00	943.00	157.53	80.23	47.45	163.58	142.46	182.47
hsa-miR-1321	0.00	hsa-mir-1321	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1322	0.00	hsa-mir-1322	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1323	0.00	hsa-mir-1323	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1324	0.00	hsa-mir-1324	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133a-3p	137.00	hsa-mir-133a-1	137.00	0	96.00	41.00	0	0	0	0	16.93	6.78	0	0	0
hsa-miR-133a-5p	0.00	hsa-mir-133a-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133a-3p	137.00	hsa-mir-133a-2	137.00	0	96.00	41.00	0	0	0	0	16.93	6.78	0	0	0
hsa-miR-133a-5p	0.00	hsa-mir-133a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133b	0.00	hsa-mir-133b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-134-5p	3087.00	hsa-mir-134	3087.00	156.00	1022.00	243.00	221.00	819.00	626.00	59.94	180.20	40.17	36.93	190.33	121.13
hsa-miR-134-3p	0.00	hsa-mir-134	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1343-5p	38.00	hsa-mir-1343	38.00	1.00	0	27.00	2.00	0	8.00	0.38	0	4.46	0.33	0	1.55
hsa-miR-1343-3p	232.00	hsa-mir-1343	232.00	22.00	48.00	19.00	64.00	56.00	23.00	8.45	8.46	3.14	10.69	13.01	4.45
hsa-miR-135a-5p	85.00	hsa-mir-135a-1	85.00	3.00	25.00	17.00	18.00	1.00	21.00	1.15	4.41	2.81	3.01	0.23	4.06
hsa-miR-135a-3p	2.00	hsa-mir-135a-1	2.00	0	0	0	0	0	2.00	0	0	0	0	0	0.39
hsa-miR-135a-5p	85.00	hsa-mir-135a-2	85.00	3.00	25.00	17.00	18.00	1.00	21.00	1.15	4.41	2.81	3.01	0.23	4.06
hsa-miR-135a-2-3p	0.00	hsa-mir-135a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135b-3p	142.00	hsa-mir-135b	142.00	52.00	29.00	46.00	0	12.00	3.00	19.98	5.11	7.60	0	2.79	0.58
hsa-miR-135b-5p	3533.00	hsa-mir-135b	3533.00	253.00	660.00	373.00	1025.00	605.00	617.00	97.21	116.37	61.66	171.27	140.60	119.39
hsa-miR-136-3p	987.00	hsa-mir-136	987.00	9.00	473.00	60.00	162.00	162.00	121.00	3.46	83.40	9.92	27.07	37.65	23.41
hsa-miR-136-5p	33.00	hsa-mir-136	33.00	0	13.00	0	0	16.00	4.00	0	2.29	0	0	3.72	0.77
hsa-miR-137-5p	40.00	hsa-mir-137	40.00	0	29.00	0	11.00	0	0	0	5.11	0	1.84	0	0
hsa-miR-137-3p	112.00	hsa-mir-137	112.00	0	46.00	0	65.00	0	1.00	0	8.11	0	10.86	0	0.19
hsa-miR-138-5p	29.00	hsa-mir-138-1	29.00	0	0	29.00	0	0	0	0	0	4.79	0	0	0
hsa-miR-138-1-3p	0.00	hsa-mir-138-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-138-2-3p	0.00	hsa-mir-138-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-138-5p	29.00	hsa-mir-138-2	29.00	0	0	29.00	0	0	0	0	0	4.79	0	0	0
hsa-miR-139-3p	30.00	hsa-mir-139	30.00	0	0	14.00	0	10.00	6.00	0	0	2.31	0	2.32	1.16
hsa-miR-139-5p	583.00	hsa-mir-139	583.00	68.00	128.00	107.00	94.00	126.00	60.00	26.13	22.57	17.69	15.71	29.28	11.61
hsa-miR-140-5p	3601.00	hsa-mir-140	3601.00	251.00	811.00	502.00	908.00	494.00	635.00	96.44	143.00	82.99	151.72	114.80	122.87
hsa-miR-140-3p	21314.00	hsa-mir-140	21314.00	1670.00	3973.00	3437.00	4595.00	3085.00	4554.00	641.63	700.54	568.21	767.79	716.94	881.20
hsa-miR-141-5p	0.00	hsa-mir-141	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-141-3p	51.00	hsa-mir-141	51.00	0	32.00	8.00	0	0	11.00	0	5.64	1.32	0	0	2.13
hsa-miR-142-5p	746.00	hsa-mir-142	746.00	6.00	0	1.00	280.00	292.00	167.00	2.31	0	0.17	46.79	67.86	32.31
hsa-miR-142-3p	216.00	hsa-mir-142	216.00	14.00	0	0	97.00	85.00	20.00	5.38	0	0	16.21	19.75	3.87
hsa-miR-143-3p	43663.00	hsa-mir-143	43663.00	3675.00	20155.00	6955.00	4542.00	3995.00	4341.00	1411.97	3553.83	1149.80	758.93	928.42	839.98
hsa-miR-143-5p	169.00	hsa-mir-143	169.00	1.00	53.00	81.00	11.00	23.00	0	0.38	9.35	13.39	1.84	5.35	0
hsa-miR-144-3p	159.00	hsa-mir-144	159.00	0	0	0	61.00	0	98.00	0	0	0	10.19	0	18.96
hsa-miR-144-5p	206.00	hsa-mir-144	206.00	0	0	0	104.00	28.00	74.00	0	0	0	17.38	6.51	14.32
hsa-miR-145-5p	3321.00	hsa-mir-145	3321.00	385.00	1267.00	780.00	289.00	344.00	256.00	147.92	223.40	128.95	48.29	79.94	49.54
hsa-miR-145-3p	1373.00	hsa-mir-145	1373.00	93.00	464.00	369.00	196.00	73.00	178.00	35.73	81.81	61.00	32.75	16.96	34.44
hsa-miR-1468-5p	749.00	hsa-mir-1468	749.00	161.00	100.00	78.00	166.00	123.00	121.00	61.86	17.63	12.89	27.74	28.58	23.41
hsa-miR-1468-3p	0.00	hsa-mir-1468	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1469	7.00	hsa-mir-1469	7.00	7.00	0	0	0	0	0	2.69	0	0	0	0	0
hsa-miR-146a-5p	7900.00	hsa-mir-146a	7900.00	96.00	399.00	80.00	2446.00	3879.00	1000.00	36.88	70.35	13.23	408.71	901.46	193.50
hsa-miR-146a-3p	8.00	hsa-mir-146a	8.00	0	0	0	8.00	0	0	0	0	0	1.34	0	0
hsa-miR-146b-3p	366.00	hsa-mir-146b	366.00	45.00	66.00	33.00	61.00	121.00	40.00	17.29	11.64	5.46	10.19	28.12	7.74
hsa-miR-146b-5p	45764.00	hsa-mir-146b	45764.00	2995.00	3246.00	4142.00	14717.00	13487.00	7177.00	1150.71	572.35	684.76	2459.10	3134.30	1388.75
hsa-miR-1470	0.00	hsa-mir-1470	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1471	0.00	hsa-mir-1471	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-147a	0.00	hsa-mir-147a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-147b-5p	12.00	hsa-mir-147b	12.00	0	0	0	0	11.00	1.00	0	0	0	0	2.56	0.19
hsa-miR-147b-3p	12.00	hsa-mir-147b	12.00	0	0	0	12.00	0	0	0	0	0	2.01	0	0
hsa-miR-148a-3p	26537.00	hsa-mir-148a	26537.00	1750.00	4861.00	2463.00	7002.00	4542.00	5919.00	672.37	857.12	407.18	1169.98	1055.54	1145.33
hsa-miR-148a-5p	446.00	hsa-mir-148a	446.00	11.00	79.00	71.00	117.00	89.00	79.00	4.23	13.93	11.74	19.55	20.68	15.29
hsa-miR-148b-5p	24.00	hsa-mir-148b	24.00	0	0	13.00	3.00	0	8.00	0	0	2.15	0.50	0	1.55
hsa-miR-148b-3p	58821.00	hsa-mir-148b	58821.00	3599.00	5182.00	15549.00	8687.00	9395.00	16409.00	1382.77	913.72	2570.56	1451.53	2183.35	3175.14
hsa-miR-149-5p	11798.00	hsa-mir-149	11798.00	2591.00	1767.00	4787.00	1497.00	270.00	886.00	995.49	311.57	791.39	250.14	62.75	171.44
hsa-miR-149-3p	160.00	hsa-mir-149	160.00	0	33.00	114.00	0	13.00	0	0	5.82	18.85	0	3.02	0
hsa-miR-150-5p	964.00	hsa-mir-150	964.00	11.00	1.00	0	401.00	154.00	397.00	4.23	0.18	0	67.00	35.79	76.82
hsa-miR-150-3p	0.00	hsa-mir-150	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-151b	123645.00	hsa-mir-151a	123645.00	11890.00	25701.00	26319.00	22167.00	17925.00	19643.00	4568.25	4531.73	4351.06	3703.94	4165.67	3800.92
hsa-miR-151a-5p	124285.00	hsa-mir-151a	124285.00	11979.00	25832.00	26503.00	22227.00	18000.00	19744.00	4602.45	4554.83	4381.48	3713.96	4183.10	3820.46
hsa-miR-151a-3p	20301.00	hsa-mir-151a	20301.00	2397.00	3648.00	3890.00	3762.00	2622.00	3982.00	920.95	643.23	643.10	628.60	609.34	770.52
hsa-miR-151b	2083.00	hsa-mir-151b	2083.00	136.00	266.00	413.00	337.00	465.00	466.00	52.25	46.90	68.28	56.31	108.06	90.17
hsa-miR-152-5p	61.00	hsa-mir-152	61.00	0	0	36.00	0	23.00	2.00	0	0	5.95	0	5.35	0.39
hsa-miR-152-3p	8825.00	hsa-mir-152	8825.00	780.00	2281.00	1560.00	1441.00	1166.00	1597.00	299.68	402.20	257.90	240.78	270.97	309.02
hsa-miR-153-3p	46.00	hsa-mir-153-1	46.00	0	0	46.00	0	0	0	0	0	7.60	0	0	0
hsa-miR-153-3p	46.00	hsa-mir-153-2	46.00	0	0	46.00	0	0	0	0	0	7.60	0	0	0
hsa-miR-153-5p	0.00	hsa-mir-153-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1537-5p	0.00	hsa-mir-1537	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1537-3p	0.00	hsa-mir-1537	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1538	4.00	hsa-mir-1538	4.00	0	0	0	0	2.00	2.00	0	0	0	0	0.46	0.39
hsa-miR-1539	0.00	hsa-mir-1539	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-154-5p	125.00	hsa-mir-154	125.00	0	15.00	0	0	60.00	50.00	0	2.64	0	0	13.94	9.67
hsa-miR-154-3p	271.00	hsa-mir-154	271.00	7.00	156.00	40.00	18.00	31.00	19.00	2.69	27.51	6.61	3.01	7.20	3.68
hsa-miR-155-5p	44680.00	hsa-mir-155	44680.00	5880.00	2525.00	10140.00	12686.00	5739.00	7710.00	2259.15	445.22	1676.35	2119.74	1333.71	1491.88
hsa-miR-155-3p	0.00	hsa-mir-155	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1587	0.00	hsa-mir-1587	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-15a-5p	3523.00	hsa-mir-15a	3523.00	308.00	808.00	443.00	831.00	522.00	611.00	118.34	142.47	73.24	138.85	121.31	118.23
hsa-miR-15a-3p	0.00	hsa-mir-15a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-15b-3p	2442.00	hsa-mir-15b	2442.00	308.00	591.00	786.00	342.00	219.00	196.00	118.34	104.21	129.94	57.15	50.89	37.93
hsa-miR-15b-5p	62384.00	hsa-mir-15b	62384.00	7390.00	12109.00	18387.00	10893.00	5704.00	7901.00	2839.31	2135.12	3039.74	1820.14	1325.58	1528.84
hsa-miR-16-1-3p	8.00	hsa-mir-16-1	8.00	0	8.00	0	0	0	0	0	1.41	0	0	0	0
hsa-miR-16-5p	88815.00	hsa-mir-16-1	88815.00	9027.00	19314.00	13524.00	20361.00	10809.00	15780.00	3468.26	3405.54	2235.79	3402.17	2511.95	3053.43
hsa-miR-16-2-3p	7714.00	hsa-mir-16-2	7714.00	930.00	1264.00	1864.00	1617.00	781.00	1258.00	357.32	222.87	308.16	270.19	181.50	243.42
hsa-miR-16-5p	88417.00	hsa-mir-16-2	88417.00	9023.00	19302.00	13428.00	20145.00	10792.00	15727.00	3466.72	3403.42	2219.92	3366.08	2508.00	3043.17
hsa-miR-17-5p	13361.00	hsa-mir-17	13361.00	1183.00	2710.00	2675.00	3627.00	1106.00	2060.00	454.52	477.84	442.23	606.04	257.03	398.61
hsa-miR-17-3p	359.00	hsa-mir-17	359.00	44.00	0	69.00	107.00	59.00	80.00	16.91	0	11.41	17.88	13.71	15.48
hsa-miR-181a-3p	1143.00	hsa-mir-181a-1	1143.00	90.00	238.00	264.00	243.00	213.00	95.00	34.58	41.97	43.64	40.60	49.50	18.38
hsa-miR-181a-5p	111782.00	hsa-mir-181a-1	111782.00	11827.00	24562.00	26562.00	18021.00	17329.00	13481.00	4544.05	4330.89	4391.23	3011.17	4027.16	2608.57
hsa-miR-181a-2-3p	3159.00	hsa-mir-181a-2	3159.00	256.00	880.00	676.00	471.00	520.00	356.00	98.36	155.17	111.76	78.70	120.85	68.89
hsa-miR-181a-5p	111782.00	hsa-mir-181a-2	111782.00	11827.00	24562.00	26562.00	18021.00	17329.00	13481.00	4544.05	4330.89	4391.23	3011.17	4027.16	2608.57
hsa-miR-181b-3p	42.00	hsa-mir-181b-1	42.00	4.00	0	10.00	9.00	12.00	7.00	1.54	0	1.65	1.50	2.79	1.35
hsa-miR-181b-5p	27382.00	hsa-mir-181b-1	27382.00	2715.00	8060.00	4784.00	4899.00	3519.00	3405.00	1043.13	1421.18	790.89	818.59	817.80	658.87
hsa-miR-181b-5p	35814.00	hsa-mir-181b-2	35814.00	3549.00	10062.00	6664.00	6576.00	4516.00	4447.00	1363.56	1774.18	1101.69	1098.80	1049.49	860.49
hsa-miR-181b-2-3p	47.00	hsa-mir-181b-2	47.00	13.00	4.00	0	6.00	10.00	14.00	4.99	0.71	0	1.00	2.32	2.71
hsa-miR-181c-3p	76.00	hsa-mir-181c	76.00	27.00	24.00	11.00	0	14.00	0	10.37	4.23	1.82	0	3.25	0
hsa-miR-181c-5p	282.00	hsa-mir-181c	282.00	0	121.00	101.00	22.00	19.00	19.00	0	21.34	16.70	3.68	4.42	3.68
hsa-miR-181d-3p	0.00	hsa-mir-181d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-181d-5p	257.00	hsa-mir-181d	257.00	3.00	69.00	116.00	37.00	6.00	26.00	1.15	12.17	19.18	6.18	1.39	5.03
hsa-miR-182-3p	25.00	hsa-mir-182	25.00	0	16.00	0	0	0	9.00	0	2.82	0	0	0	1.74
hsa-miR-182-5p	11856.00	hsa-mir-182	11856.00	2951.00	2865.00	4121.00	722.00	244.00	953.00	1133.80	505.17	681.28	120.64	56.70	184.41
hsa-miR-1825	0.00	hsa-mir-1825	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1827	3.00	hsa-mir-1827	3.00	0	0	2.00	0	0	1.00	0	0	0.33	0	0	0.19
hsa-miR-183-3p	286.00	hsa-mir-183	286.00	11.00	44.00	203.00	19.00	0	9.00	4.23	7.76	33.56	3.17	0	1.74
hsa-miR-183-5p	5401.00	hsa-mir-183	5401.00	1534.00	1226.00	2000.00	251.00	82.00	308.00	589.38	216.17	330.64	41.94	19.06	59.60
hsa-miR-184	19.00	hsa-mir-184	19.00	0	7.00	0	0	8.00	4.00	0	1.23	0	0	1.86	0.77
hsa-miR-1843	298.00	hsa-mir-1843	298.00	15.00	12.00	87.00	48.00	38.00	98.00	5.76	2.12	14.38	8.02	8.83	18.96
hsa-miR-185-5p	8108.00	hsa-mir-185	8108.00	758.00	1722.00	1602.00	1935.00	594.00	1497.00	291.23	303.63	264.84	323.32	138.04	289.67
hsa-miR-185-3p	144.00	hsa-mir-185	144.00	38.00	0	0	46.00	6.00	54.00	14.60	0	0	7.69	1.39	10.45
hsa-miR-186-5p	38430.00	hsa-mir-186	38430.00	3862.00	10203.00	6228.00	6429.00	6102.00	5606.00	1483.82	1799.04	1029.61	1074.24	1418.07	1084.76
hsa-miR-186-3p	72.00	hsa-mir-186	72.00	0	62.00	0	0	10.00	0	0	10.93	0	0	2.32	0
hsa-miR-187-3p	139.00	hsa-mir-187	139.00	18.00	0	14.00	73.00	11.00	23.00	6.92	0	2.31	12.20	2.56	4.45
hsa-miR-187-5p	29.00	hsa-mir-187	29.00	0	0	12.00	6.00	11.00	0	0	0	1.98	1.00	2.56	0
hsa-miR-188-5p	21.00	hsa-mir-188	21.00	0	18.00	1.00	0	0	2.00	0	3.17	0.17	0	0	0.39
hsa-miR-188-3p	0.00	hsa-mir-188	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-18a-5p	504.00	hsa-mir-18a	504.00	43.00	51.00	164.00	112.00	6.00	128.00	16.52	8.99	27.11	18.71	1.39	24.77
